numeroDeclarationActivite,denomination,region,categories_soft,nb_stagiaires,effectif_formateurs,production_estimee
2.550007485E10,CONSEIL EVOLUTION,Normandie,"RH gestion, Comportementales",625,3,8.60
9.3830099583E10,CONSEIL PROFILS,Provence-Alpes-Côte d'Azur,Orientation,127,3,6.53
3.260031556E10,CONSENSO,Hauts-de-France,Comportementales,98,3,6.41
5.2490362549E10,COOL CONDUITE,Pays de la Loire,Enseignement,371,3,7.55
8.2690895269E10,COOPIL,Auvergne-Rhône-Alpes,RH gestion,117,3,6.49
2.260026516E10,COOPREX INTERNATIONAL,Hauts-de-France,Comportementales,53,3,6.22
3.2591155959E10,COOP RH,Hauts-de-France,"Comportementales, Orientation",16,3,6.07
7.6650103565E10,CORDIAL SARL,Occitanie,"RH gestion, Comportementales",42,3,6.17
5.2440765644E10,CORINNE CANTIN KAIZANCE - LES APPRENANTES ORGANISATIONS,Pays de la Loire,Comportementales,138,3,6.58
3.1590737859E10,C.OR.SE.I.R SARL,Hauts-de-France,RH gestion,128,3,6.53
9.3840335884E10,COS FI,Provence-Alpes-Côte d'Azur,Comportementales,18,3,6.08
1.1930837093E10,Coup de Pouce Permis,Île-de-France,Enseignement,273,3,7.14
1.1770913777E10,C' PERMIS,Île-de-France,Enseignement,36,3,6.15
1.1950820395E10,C'PERMIS,Île-de-France,Enseignement,171,3,6.71
8.4630577563E10,C'PERMIS,Auvergne-Rhône-Alpes,Enseignement,34,3,6.14
7.5240191124E10,CPERMIS,Nouvelle-Aquitaine,Enseignement,35,3,6.15
8.2420231742E10,CPF FORMATION,Auvergne-Rhône-Alpes,RH gestion,4,3,6.02
1.1922258792E10,C PRIM COACHING FORMATION,Île-de-France,"RH gestion, Comportementales",356,3,7.48
1.973460197E9,CREATIV' APTITUDE,Guadeloupe,RH gestion,12,3,6.05
7.6310856531E10,CRESCENDO SAS,Occitanie,Comportementales,144,3,6.60
1.1751335975E10,CTRE MEDIATION   FORMATION A LA MEDIATION,Île-de-France,Comportementales,128,3,6.53
5.2440807544E10,CYPRE CONSEIL RH,Pays de la Loire,"Enseignement, Comportementales",509,3,8.12
4.973333997E9,CYRIELLE.B,La Réunion,Enseignement,101,3,6.42
9.420212652E10,D3F FURMAZIONI,Corse,Enseignement,200,3,6.83
1.1788279678E10,DALINK CONSEIL,Île-de-France,Comportementales,40,3,6.17
9.3060940906E10,DANAKO,Provence-Alpes-Côte d'Azur,Enseignement,11,3,6.05
8.4420336842E10,DANISE,Auvergne-Rhône-Alpes,Enseignement,23,3,6.10
7.540021904E10,DARGET FORMATION & COACHING,Nouvelle-Aquitaine,Comportementales,378,3,7.58
7.6311179331E10,DBF CONSEIL FORMATION,Occitanie,RH gestion,50,3,6.21
1.1950781195E10,DDM FORMATION,Île-de-France,Orientation,91,3,6.38
7.3310377031E10,DE ANGELIS CONSEIL SARL (DAC),Occitanie,"RH gestion, Enseignement, Comportementales",195,3,6.81
7.630045863E10,DECLIC'ANIMAL,Occitanie,Comportementales,1,3,6.00
7.5331062833E10,DECOUTURE AMANDINE,Nouvelle-Aquitaine,Enseignement,51,3,6.21
2.280010808E10,DEFFONTAINES BRUNO,Hauts-de-France,Comportementales,208,3,6.87
1.1755392475E10,DEINCEPS,Île-de-France,Comportementales,67,3,6.28
9.3830589083E10,DEKLIC,Provence-Alpes-Côte d'Azur,RH gestion,248,3,7.03
9.1660173566E10,DELEGATION DEPARTEMENTALE DE LA FEDERATION NATIONALE DES METIERS DE LA NATATION ET DU SPORT,Occitanie,Enseignement,364,3,7.52
1.1940822294E10,DELOBELLE CONSULTING,Île-de-France,Comportementales,145,3,6.60
4.4570415557E10,DEMATHIEU BARD ISTIA,Grand Est,Comportementales,180,3,6.75
8.2010100601E10,DENVOL,Auvergne-Rhône-Alpes,Enseignement,34,3,6.14
9.3050099205E10,DES TROUS DANS LA RAQUETTE,Provence-Alpes-Côte d'Azur,Comportementales,76,3,6.32
1.1754851175E10,DEVELOPPEMENT DES RESSOURCES ET MOBILITES,Île-de-France,Orientation,16,3,6.07
2.4450169945E10,DEVELOPPEMENT MANAGEMENT CONSEIL,Centre-Val de Loire,Comportementales,56,3,6.23
5.2490208449E10,DEVENIRS,Pays de la Loire,"Comportementales, Orientation",173,3,6.72
7.2640358464E10,DE VERDUZAN JEANNE,Nouvelle-Aquitaine,Comportementales,199,3,6.83
8.2691187069E10,DIALOGANCE FORMATION,Auvergne-Rhône-Alpes,Comportementales,1291,3,11.38
1.1922230892E10,Digital Trainer,Île-de-France,Enseignement,30,3,6.12
7.5331444433E10,DIGIT ET MOI,Nouvelle-Aquitaine,RH gestion,12,3,6.05
8.2691413469E10,DILIJOB,Auvergne-Rhône-Alpes,RH gestion,216,3,6.90
8.4380884638E10,DIVERTY'SPORTS,Auvergne-Rhône-Alpes,Comportementales,25,3,6.10
9.3132196013E10,DJAKS ACADEMY,Provence-Alpes-Côte d'Azur,Enseignement,36,3,6.15
1.1931032793E10,DJOUDI LOCATION EXPRESS,Île-de-France,Enseignement,36,3,6.15
8.2730088873E10,DOXAPLUS,Auvergne-Rhône-Alpes,RH gestion,340,3,7.42
1.1950852695E10,DRIVE N'GO,Île-de-France,Enseignement,5,3,6.02
1.1931050093E10,DROP ACADEMY,Île-de-France,Enseignement,72,3,6.30
1.1788326378E10,duc conduite,Île-de-France,Enseignement,90,3,6.38
1.1788599878E10,DUCHESNE,Île-de-France,Enseignement,17,3,6.07
5.2720186272E10,DUO RH & CO,Pays de la Loire,RH gestion,23,3,6.10
7.6310963131E10,DURAND MIRTAIN ELISABETH,Occitanie,Comportementales,157,3,6.65
3.260036226E10,DUREZ CHRISTOPHE,Hauts-de-France,Enseignement,15,3,6.06
9.3061159406E10,DYNAMIQUE RH,Provence-Alpes-Côte d'Azur,RH gestion,26,3,6.11
1.1755841075E10,EAY AUTO MOTO ECOLE,Île-de-France,Enseignement,188,3,6.78
9.3060845306E10,EB COACHING ET FORMATION,Provence-Alpes-Côte d'Azur,Enseignement,144,3,6.60
1.1922248092E10,ECF PUTEAUX,Île-de-France,Enseignement,98,3,6.41
1.1910763391E10,ECF Yerres,Île-de-France,Enseignement,88,3,6.37
9.3840385384E10,ECOLE AUTO MOTO PROVENCE 84,Provence-Alpes-Côte d'Azur,Enseignement,54,3,6.22
1.1770857377E10,ECOLE CONDUITE PILOTE,Île-de-France,Enseignement,181,3,6.75
2.7710325771E10,ECOLE DE COACHING DE PARIS,Bourgogne-Franche-Comté,RH gestion,16,3,6.07
1.1770725277E10,ECOLE DE CONDUITE A DOMICILE,Île-de-France,Enseignement,273,3,7.14
3.2591174359E10,ECOLE DE CONDUITE ANTOINE,Hauts-de-France,Enseignement,194,3,6.81
7.5190119419E10,ECOLE DE CONDUITE DE HAUTE CORREZE,Nouvelle-Aquitaine,Enseignement,6,3,6.03
7.6341014334E10,ECOLE DE CONDUITE DU BITERROIS,Occitanie,Enseignement,46,3,6.19
1.1788478378E10,ECOLE DE CONDUITE DU MESNIL ST DENIS,Île-de-France,Enseignement,21,3,6.09
2.8140339814E10,ECOLE DE CONDUITE GAELLE V,Normandie,Enseignement,55,3,6.23
3.260037326E10,ECOLE DE CONDUITE GERALDINE,Hauts-de-France,Enseignement,67,3,6.28
8.2260126226E10,ECOLE DE CONDUITE JEAN FILAK,Auvergne-Rhône-Alpes,Enseignement,128,3,6.53
8.4740526974E10,ECOLE DE CONDUITE JULES FERRY,Auvergne-Rhône-Alpes,Enseignement,619,3,8.58
8.4030396803E10,ECOLE DE CONDUITE LAVRIL,Auvergne-Rhône-Alpes,Enseignement,6,3,6.03
7.6110177111E10,ECOLE DE CONDUITE LINCOU SAS,Occitanie,Enseignement,36,3,6.15
9.420210172E10,ECOLE DE CONDUITE LUCIANA,Corse,Enseignement,365,3,7.52
4.4670637167E10,ECOLE DE CONDUITE M'ALAIN,Grand Est,Enseignement,9,3,6.04
8.4030373003E10,ECOLE DE CONDUITE PIERRE,Auvergne-Rhône-Alpes,Enseignement,47,3,6.20
1.1770825277E10,ECOLE DE CONDUITE PROVINOISE,Île-de-France,Enseignement,43,3,6.18
1.1755845275E10,ECOLE DE PODO-REFLEXOLOGIE DE PARIS - E.P.R.P,Île-de-France,Enseignement,32,3,6.13
7.6340914934E10,Ecole internationale ANTONIA,Occitanie,Enseignement,13,3,6.05
7.5640436964E10,ECOLE SOPHROLOGIE CAYCEDIENNE BAYONNE-PAU,Nouvelle-Aquitaine,Comportementales,35,3,6.15
5.3351004935E10,ECPR SARL,Bretagne,Enseignement,170,3,6.71
8.4630521263E10,Edwige Niay - EVOLUTION TOGETHER,Auvergne-Rhône-Alpes,Enseignement,21,3,6.09
7.6311238031E10,EFFICIENCE COACH SASU,Occitanie,"RH gestion, Enseignement, Comportementales",164,3,6.68
1.1755558475E10,EFFICITY,Île-de-France,Comportementales,1791,3,13.46
7.630048163E10,EFFI'SCIENCES,Occitanie,Comportementales,44,3,6.18
4.4670714367E10,EFIRIS sas,Grand Est,Comportementales,58,3,6.24
1.1755627575E10,EFITHEA,Île-de-France,Comportementales,454,3,7.89
8.4730240673E10,EGLIPAIE,Auvergne-Rhône-Alpes,RH gestion,112,3,6.47
1.1788013278E10,EIKOS CONCEPTS,Île-de-France,"Enseignement, Comportementales",517,3,8.15
5.2440771644E10,EIRL POHU NADIA,Pays de la Loire,"RH gestion, Comportementales",38,3,6.16
3.1590711459E10,EIRL SAUTREAU CENTRE DE FORMATION,Hauts-de-France,Enseignement,213,3,6.89
2.7250359325E10,ELIAD DOMICILE FORMATION,Bourgogne-Franche-Comté,RH gestion,85,3,6.35
1.1941154994E10,ELITE DRIVER,Île-de-France,Enseignement,38,3,6.16
1.1950804895E10,ELMED,Île-de-France,Comportementales,56,3,6.23
9.3132222013E10,ELNA,Provence-Alpes-Côte d'Azur,Enseignement,35,3,6.15
4.4080068408E10,E.M.A,Grand Est,Enseignement,198,3,6.83
7.5331080733E10,EN ROUTE POUR TRAVAILLER,Nouvelle-Aquitaine,Enseignement,47,3,6.20
3.2591109759E10,EPICALLIA,Hauts-de-France,Comportementales,54,3,6.22
1.1756424275E10,EPIK CONSULTING,Île-de-France,RH gestion,13,3,6.05
1.1930855293E10,Epinay Conduite,Île-de-France,Enseignement,70,3,6.29
8.4691896269E10,EPIONE CONSEIL,Auvergne-Rhône-Alpes,RH gestion,247,3,7.03
1.1930923093E10,EPROD,Île-de-France,"RH gestion, Enseignement",166,3,6.69
9.3840408184E10,E-QUALOG,Provence-Alpes-Côte d'Azur,RH gestion,285,3,7.19
7.5331168433E10,EQUATIONS HUMAINES,Nouvelle-Aquitaine,"Comportementales, Orientation",125,3,6.52
7.6311197031E10,EQUIP ET VOUS,Occitanie,Comportementales,67,3,6.28
9.3840308584E10,ERIC PELTIER,Provence-Alpes-Côte d'Azur,RH gestion,782,3,9.26
9.3132178713E10,ESPACE CONDUITE BARNEOUD,Provence-Alpes-Côte d'Azur,Enseignement,190,3,6.79
5.4170189517E10,ESPACE MOSAIQUE,Nouvelle-Aquitaine,Orientation,8,3,6.03
1.1930992293E10,ESPACE PERMIS,Île-de-France,Enseignement,214,3,6.89
5.3290939329E10,ESPRIT CONDUITE,Bretagne,Enseignement,75,3,6.31
1.1922218792E10,ESR/INRI'S NANTERRE,Île-de-France,Enseignement,149,3,6.62
5.3351123035E10,ESSENTIA35,Bretagne,RH gestion,5,3,6.02
9.3060852106E10,E.S.V. RESSOURCES,Provence-Alpes-Côte d'Azur,Comportementales,603,3,8.51
7.6310958531E10,ETATS UNIS CONDUITE SARL,Occitanie,Enseignement,84,3,6.35
4.4540350254E10,ETCB - DIVERSALIS,Grand Est,Comportementales,17,3,6.07
2.8760625376E10,ETLO,Normandie,RH gestion,122,3,6.51
7.3310286131E10,ETS GUERS SARL,Occitanie,Enseignement,110,3,6.46
5.3350285535E10,EUREKOM,Bretagne,Comportementales,130,3,6.54
4.2670324667E10,EURHETES RESSOURCES HUMAINES,Grand Est,"Comportementales, Orientation",775,3,9.23
8.4430346243E10,EURL Auto École BRUNO,Auvergne-Rhône-Alpes,Enseignement,12,3,6.05
9.130030993E10,EURL CAMELEON MANAGEMENT SUD,Occitanie,Comportementales,450,3,7.88
8.4420446842E10,EURL ECOLE DE CONDUITE DAMIEN COLOMBET,Auvergne-Rhône-Alpes,Enseignement,34,3,6.14
5.2490349749E10,EURL ECOLE DE CONDUITE LEBOURDAIS,Pays de la Loire,Enseignement,58,3,6.24
3.2591024359E10,EURL EURO PERMIS,Hauts-de-France,Enseignement,219,3,6.91
8.3630425863E10,EURL HAGE CONSEIL,Auvergne-Rhône-Alpes,"Enseignement, Comportementales",288,3,7.20
9.3840306184E10,EURL IFM FORMATION CONSEIL,Provence-Alpes-Côte d'Azur,Orientation,98,3,6.41
7.5860171586E10,EURL LERAY,Nouvelle-Aquitaine,Enseignement,20,3,6.08
2.8760692176E10,EVOLACTION FPC,Normandie,Comportementales,64,3,6.27
8.2691262069E10,EVOLU'VIA,Auvergne-Rhône-Alpes,Comportementales,47,3,6.20
7.5331432233E10,EVOXING,Nouvelle-Aquitaine,Comportementales,128,3,6.53
9.8970310297E10,EXALTO,La Réunion,RH gestion,38,3,6.16
1.1770652377E10,EXCEL CONDUITE,Île-de-France,Enseignement,35,3,6.15
7.6310885631E10,EZLEARN CONSEIL SASU,Occitanie,Enseignement,11,3,6.05
2.7210383921E10,Fabienne GORON- MyPass Evolution,Bourgogne-Franche-Comté,Orientation,22,3,6.09
2.4450384545E10,FABYAN,Centre-Val de Loire,Enseignement,61,3,6.25
1.1757068075E10,FAIR'EQUIPE - POUTHIER ASSOCIES,Île-de-France,RH gestion,73,3,6.30
8.4380864738E10,FCB - FORMATION CONTROLE BEN KHELIFA,Auvergne-Rhône-Alpes,Enseignement,247,3,7.03
1.1756494475E10,FEDERAT NAT ECOLE PARENT EDUCATEURS,Île-de-France,Enseignement,12,3,6.05
2.8760677276E10,FERTIL INNOVATION,Normandie,Comportementales,82,3,6.34
2.4410158841E10,FIRST CONDUITE 41,Centre-Val de Loire,Enseignement,3,3,6.01
1.1921792792E10,FLAJOLET GERALDINE,Île-de-France,Comportementales,351,3,7.46
2.4370398337E10,FLEX RECOUVREMENT,Centre-Val de Loire,RH gestion,20,3,6.08
1.1756692475E10,FLOWDEV,Île-de-France,Comportementales,59,3,6.25
9.3061024806E10,FOLOMI / COELHO Céline,Provence-Alpes-Côte d'Azur,RH gestion,12,3,6.05
4.4540429254E10,FORM ACCO,Grand Est,Comportementales,33,3,6.14
3.260031216E10,FORMA COMPETENCE,Hauts-de-France,Enseignement,48,3,6.20
1.973143797E9,FORMA CONCEPT THERAPY,Guadeloupe,Comportementales,6,3,6.03
2.7210420621E10,FORMA-ECONSEIL,Bourgogne-Franche-Comté,RH gestion,30,3,6.12
9.3061118906E10,FORM'AGASC,Provence-Alpes-Côte d'Azur,Enseignement,19,3,6.08
9.3132073513E10,FORMAILES,Provence-Alpes-Côte d'Azur,"RH gestion, Enseignement",135,3,6.56
1.1922606592E10,FORMAKI,Île-de-France,Enseignement,72,3,6.30
3.1590816559E10,FORMALEAZ,Hauts-de-France,RH gestion,55,3,6.23
3.1590619059E10,FORMANORD,Hauts-de-France,RH gestion,1132,3,10.72
3.2591136259E10,FORMAT SOLUTIONS SAS,Hauts-de-France,RH gestion,17,3,6.07
1.1922668992E10,FOUILLEUSE CONDUITE,Île-de-France,Enseignement,147,3,6.61
3.2020166302E10,FRANCE EXECUTIVE COACHING,Hauts-de-France,Comportementales,59,3,6.25
2.8140336214E10,FRANCE PREVENTION,Normandie,Enseignement,153,3,6.64
1.1910870391E10,FREEDOM FORMATIONS,Île-de-France,Enseignement,16,3,6.07
2.8760710876E10,FRELLO SAS,Normandie,Enseignement,6,3,6.03
8.2260229126E10,F T L C CONSEIL,Auvergne-Rhône-Alpes,Orientation,12,3,6.05
9.3131947413E10,FTMAS,Provence-Alpes-Côte d'Azur,Enseignement,81,3,6.34
8.4730243873E10,FUN CONDUITE 73,Auvergne-Rhône-Alpes,Enseignement,17,3,6.07
4.4570417657E10,G2M STRATEGIE,Grand Est,RH gestion,8,3,6.03
1.1770827277E10,G3M FORMATION,Île-de-France,Enseignement,41,3,6.17
2.8270222427E10,GAILLON FORMATIONS,Normandie,Enseignement,38,3,6.16
1.1931058093E10,GAMBIAN UNION,Île-de-France,Enseignement,101,3,6.42
1.1753592975E10,GAMMER CAROLE,Île-de-France,Enseignement,146,3,6.61
5.3351038635E10,GARAGE AUBREE,Bretagne,Enseignement,339,3,7.41
3.260032866E10,GC3AT  SARL,Hauts-de-France,Enseignement,185,3,6.77
7.5640504264E10,GE 64,Nouvelle-Aquitaine,RH gestion,10,3,6.04
3.2620305862E10,GEIB ADAM - AUTO ECOLE GEIB,Hauts-de-France,Enseignement,34,3,6.14
1.1755559675E10,GEMM CONSEIL,Île-de-France,Comportementales,329,3,7.37
8.4380856738E10,GENERA ET ASSOCIES,Auvergne-Rhône-Alpes,RH gestion,662,3,8.76
7.5170210617E10,GENERATION FORMATEURS,Nouvelle-Aquitaine,Enseignement,45,3,6.19
1.1755788975E10,Geneviève CARLIER,Île-de-France,Comportementales,52,3,6.22
7.5331444133E10,GENY LEILA,Nouvelle-Aquitaine,Enseignement,59,3,6.25
8.2691095569E10,GEPA RHONE-ALPES,Auvergne-Rhône-Alpes,Comportementales,21,3,6.09
4.4080073508E10,Gernelle Blondeau Angélique,Grand Est,Enseignement,5,3,6.02
2.3760449976E10,GEST-RH,Normandie,RH gestion,24,3,6.10
1.1940957794E10,GH 3 formation accompagnement conseil,Île-de-France,RH gestion,1820,3,13.58
5.2440064444E10,GIRPEH  PAYS DE LOIRE,Pays de la Loire,RH gestion,39,3,6.16
7.6340935934E10,GM CONSULT,Occitanie,Comportementales,265,3,7.10
4.4670690567E10,GNI FORMATION,Grand Est,Comportementales,147,3,6.61
5.3350957535E10,GPA INITIATIVES,Bretagne,RH gestion,498,3,8.07
8.4740409774E10,GRAINS DE SEL CIE,Auvergne-Rhône-Alpes,Comportementales,51,3,6.21
3.2591224659E10,GROUPE AMERYS,Hauts-de-France,RH gestion,18,3,6.08
7.6650085765E10,GROUPE DE RESSOURCES ET D'ACCOMPAGNEMENT PAR DES MEDIATIONS ET LA MEDIATION ANIMALE (GRAMMA),Occitanie,Comportementales,36,3,6.15
7.6660268966E10,GROUPE IBIZA,Occitanie,Enseignement,63,3,6.26
1.1756463175E10,GROUPE OBEA,Île-de-France,Comportementales,43,3,6.18
8.4260254426E10,GROUPE REPONSES,Auvergne-Rhône-Alpes,Comportementales,420,3,7.75
1.1756594175E10,GROWTH HIRING,Île-de-France,RH gestion,316,3,7.32
3.2591021159E10,HALLE Delphine - L'Ananas Pêche RH,Hauts-de-France,RH gestion,12,3,6.05
7.540015534E10,HAPPY CONDUITE,Nouvelle-Aquitaine,Enseignement,48,3,6.20
5.3351115135E10,HAPPY CONDUITE,Bretagne,Enseignement,17,3,6.07
8.4260368926E10,HAPPYFEL,Auvergne-Rhône-Alpes,RH gestion,175,3,6.73
1.1755976775E10,HARVARD FORMATION CONSULTING,Île-de-France,Enseignement,72,3,6.30
9.3830597983E10,HASTAG CONDUITE,Provence-Alpes-Côte d'Azur,Enseignement,116,3,6.48
2.4280182728E10,HEAUX CONSULTING,Centre-Val de Loire,Enseignement,98,3,6.41
1.1950409095E10,HEKASIA,Île-de-France,Comportementales,29,3,6.12
2.4450327645E10,H'ESSENCIA CONSEIL,Centre-Val de Loire,Comportementales,58,3,6.24
5.3290905529E10,HEURIS FORMATION,Bretagne,Comportementales,764,3,9.18
1.1780732478E10,HEVA SARL AUTO ECOLE GLATIGNY,Île-de-France,Enseignement,129,3,6.54
7.6341213634E10,HOLIVIA,Occitanie,Comportementales,410,3,7.71
4.1540328454E10,HOPE CONSEIL,Grand Est,Comportementales,51,3,6.21
2.4370331037E10,HORIZON TALENTS CONSEIL - WILLARD CLAIRE,Centre-Val de Loire,"Comportementales, Orientation",45,3,6.19
1.1755833175E10,HORS DE CONFLIT,Île-de-France,Comportementales,90,3,6.38
1.1922142592E10,HUMAN CAPITAL LINK,Île-de-France,RH gestion,134,3,6.56
9.1340796034E10,HUMANITUD FORMATION ET COACHING,Occitanie,Comportementales,481,3,8.00
1.1757022775E10,HUMANSIDE,Île-de-France,Comportementales,122,3,6.51
1.1756870275E10,HYPRA,Île-de-France,Enseignement,510,3,8.12
5.2440915244E10,IBL COACHING & COMPETENCES,Pays de la Loire,"Comportementales, Orientation",51,3,6.21
4.4670582067E10,ICF CONSEIL    MUHL CATHERINE,Grand Est,RH gestion,115,3,6.48
1.1922324692E10,IC PERMIS,Île-de-France,Enseignement,312,3,7.30
3.2620296962E10,IDEES CONCEPT FORMATIONS - AUTO ECOLE ICF,Hauts-de-France,Enseignement,113,3,6.47
1.1752486875E10,IDEM PER IDEM CONSULTANTS,Île-de-France,Comportementales,584,3,8.43
1.1756076875E10,IEVA PARTNERS,Île-de-France,RH gestion,25,3,6.10
1.1755408675E10,IG CONSEILS,Île-de-France,RH gestion,53,3,6.22
8.4630491263E10,IMPACTBY FORMATION,Auvergne-Rhône-Alpes,Comportementales,124,3,6.52
1.1788689978E10,In_Cognita,Île-de-France,Comportementales,212,3,6.88
2.3760467176E10,INDIANA AUTO-ECOLE,Normandie,Enseignement,186,3,6.78
9.1340789034E10,INDIVIDU ET DEVELOPPEMENT,Occitanie,Comportementales,93,3,6.39
5.3290812729E10,INDUSTRIES SERVICES FINISTERE,Bretagne,RH gestion,40,3,6.17
1.1755952175E10,INFUSETHIC,Île-de-France,Comportementales,21,3,6.09
9.130029093E10,INGEFOR,Occitanie,RH gestion,110,3,6.46
1.1770129077E10,INITIATIVES 77,Île-de-France,Orientation,168,3,6.70
8.4730239673E10,INNOV RH,Auvergne-Rhône-Alpes,RH gestion,52,3,6.22
9.130032643E10,IN PERFORMANCE,Occitanie,Comportementales,809,3,9.37
2.8610101961E10,INSTITUT D'ACCOMPAGNEMENT A LA DIRECTION D'ENTREPRISE,Normandie,RH gestion,390,3,7.62
4.2670556067E10,"INSTITUT DE LANGUE ESPAGNOLE ""ELE USAL STRASBOURG""",Grand Est,Enseignement,68,3,6.28
8.4691572069E10,INSTITUT INTERNATIONAL DE COACHING HUMANISTE,Auvergne-Rhône-Alpes,Comportementales,28,3,6.12
8.2730109373E10,INSTITUT MAIEUTIS,Auvergne-Rhône-Alpes,RH gestion,98,3,6.41
9.3131811413E10,Institut National Supérieur d'Enseignement Artistique Marseille Méditerranée,Provence-Alpes-Côte d'Azur,Enseignement,12,3,6.05
1.1755342575E10,INTEGRAALES AGORA,Île-de-France,Comportementales,760,3,9.17
8.2730125573E10,INTERACTIONS PROFESSIONNELLES,Auvergne-Rhône-Alpes,RH gestion,58,3,6.24
1.1941247694E10,IPSEITE,Île-de-France,RH gestion,39,3,6.16
4.2680176068E10,IRIS RH,Grand Est,RH gestion,80,3,6.33
9.3061039306E10,IRSL CONDUITE,Provence-Alpes-Côte d'Azur,Enseignement,73,3,6.30
1.1755325575E10,IVOLVE,Île-de-France,Comportementales,1300,3,11.42
7.6311012131E10,IVVANDI,Occitanie,Comportementales,19,3,6.08
8.4380764638E10,JACQUIER AGNES,Auvergne-Rhône-Alpes,Enseignement,28,3,6.12
7.5470154847E10,JASMIN AUTO ECOLE,Nouvelle-Aquitaine,Enseignement,65,3,6.27
5.2720190972E10,JEB,Pays de la Loire,RH gestion,82,3,6.34
9.3840411284E10,JLM ECOLE CONDUITE GARE,Provence-Alpes-Côte d'Azur,Enseignement,27,3,6.11
8.4630503763E10,J.LOPEZ - Ligne 2 Conduite,Auvergne-Rhône-Alpes,Enseignement,49,3,6.20
2.8140407814E10,JOB&MOBILITE,Normandie,Orientation,17,3,6.07
8.2010097501E10,JOUBERT JEAN-DENYS - ALIGNANCE,Auvergne-Rhône-Alpes,Comportementales,21,3,6.09
7.2470110147E10,JPV CONSULTING,Nouvelle-Aquitaine,RH gestion,270,3,7.12
5.2850244485E10,JULIEN FANGEAUX,Pays de la Loire,Enseignement,20,3,6.08
1.1922602592E10,JUST DRIVE,Île-de-France,Enseignement,33,3,6.14
1.1756695475E10,KALEE,Île-de-France,Comportementales,188,3,6.78
1.1788551478E10,KATELL / BOIS D'ARCY AUTO MOTO ECOLE,Île-de-France,Enseignement,38,3,6.16
1.1922405992E10,KERTIOS CONSULTING,Île-de-France,RH gestion,6,3,6.03
1.1756095475E10,KISS THAT FROG,Île-de-France,Comportementales,65,3,6.27
4.410009131E10,KLAP CONDUITE,Grand Est,Enseignement,452,3,7.88
3.1590888759E10,KOBAN,Hauts-de-France,Comportementales,445,3,7.85
3.2591139859E10,KPI FORMATIONS,Hauts-de-France,Comportementales,77,3,6.32
1.1756914575E10,KRAKN BEHAVIOURAL,Île-de-France,Comportementales,93,3,6.39
8.4691967869E10,LA BOITE A FORM,Auvergne-Rhône-Alpes,Comportementales,70,3,6.29
1.1754198175E10,LA BOITE D ASSEMBLAGE,Île-de-France,RH gestion,1641,3,12.84
9.1110098411E10,LA BOITE DU CREATEUR EN LAURAGAIS,Occitanie,Orientation,437,3,7.82
4.4540378754E10,L ACADEMIE DU DRONE,Grand Est,Enseignement,66,3,6.28
2.4360104236E10,LA CISTUDE,Centre-Val de Loire,Enseignement,20,3,6.08
7.5331316133E10,LA FACILITATION,Nouvelle-Aquitaine,Comportementales,133,3,6.55
1.1756331575E10,LAFAYETTE FORMATION,Île-de-France,Enseignement,49,3,6.20
8.4260253426E10,LA  F.R.A.P.P.,Auvergne-Rhône-Alpes,Enseignement,65,3,6.27
7.540019904E10,LA KADEMIE,Nouvelle-Aquitaine,Enseignement,26,3,6.11
9.3131242913E10,LAMOTHE LIONEL PORTULAN CONCEPT,Provence-Alpes-Côte d'Azur,Comportementales,31,3,6.13
1.1788552878E10,LA NOUVELLE ACADEMIE ROUTIERE,Île-de-France,Enseignement,30,3,6.12
1.1770605277E10,L'ASSOCIE IDEAL,Île-de-France,Comportementales,278,3,7.16
1.1754319875E10,LAURENT MEESCHAERT CONSEIL,Île-de-France,Orientation,96,3,6.40
1.1922194192E10,L'AUTO ECOLE DE COLOMBES,Île-de-France,Enseignement,128,3,6.53
1.1754624375E10,LA VOIX ET LE SOUFFLE,Île-de-France,Comportementales,31,3,6.13
1.1770705177E10,LB CONSEILS ET FORMATIONS,Île-de-France,Enseignement,446,3,7.86
5.2441095244E10,L&C INSIDE,Pays de la Loire,Enseignement,11,3,6.05
2.4450395145E10,LCSM CONDUITE,Centre-Val de Loire,Enseignement,24,3,6.10
1.1756587975E10,LEADER-FORMA,Île-de-France,RH gestion,3,3,6.01
8.2380505338E10,LEADERSHIP EXPANSION,Auvergne-Rhône-Alpes,Comportementales,321,3,7.34
9.3061141306E10,L ECOLE DE CONDUITE DE ST CE,Provence-Alpes-Côte d'Azur,Enseignement,4,3,6.02
1.1756624075E10,L'ECOLE DU RECRUTEMENT,Île-de-France,RH gestion,1282,3,11.34
2.8760565076E10,LEFEBVRE Lorenzo,Normandie,Enseignement,406,3,7.69
4.4670749867E10,LE P'TIT EMILE,Grand Est,Orientation,3,3,6.01
9.3131838713E10,L'ESCALE,Provence-Alpes-Côte d'Azur,Orientation,75,3,6.31
5.3560954856E10,LES CHEMINS DE L'IMAGINAIRE,Bretagne,Orientation,97,3,6.40
