numeroDeclarationActivite,denomination,region,effectifFormateurs,stagiaires,production_estimee,macro_theme,multi_cert
8.2010021701E10,AUTO ECOLE DU CASTELLET,Auvergne-Rhône-Alpes,6,538,14.24,Services,Non
4.4520044952E10,AUTO-ECOLE DU LYCEE,Grand Est,6,343,13.43,Services,Non
2.7210381521E10,AUTO ECOLE E CONDUITE 21,Bourgogne-Franche-Comté,6,203,12.85,Soft Skills,Non
4.4510233551E10,AUTO ECOLE FRANCOIS 1ER,Grand Est,6,42,12.18,Autre,Non
5.2440890044E10,AUTO ECOLE GENERAL DUEZ,Pays de la Loire,6,559,14.33,Autre,Non
8.4010230401E10,AUTO-ECOLE IKRAM,Auvergne-Rhône-Alpes,6,185,12.77,Soft Skills,Non
2.4450387545E10,AUTO ECOLE JLS,Centre-Val de Loire,6,81,12.34,Soft Skills,Non
8.4740489674E10,AUTO ECOLE LA GRANGETTE,Auvergne-Rhône-Alpes,6,20,12.08,Services,Non
2.3760013776E10,AUTO ECOLE LA LOMBARDIE,Normandie,6,118,12.49,Services,Non
7.5170243917E10,AUTO ECOLE LA SABLIERE,Nouvelle-Aquitaine,6,56,12.23,Soft Skills,Non
1.1770664877E10,AUTO ECOLE l'AS CONDUITE,Île-de-France,6,52,12.22,Santé,Non
2.8760647376E10,AUTO ECOLE LE MADRILLET,Normandie,6,523,14.18,Soft Skills,Non
8.4740398074E10,AUTO ECOLE LES CARRES,Auvergne-Rhône-Alpes,6,462,13.93,Services,Non
4.4680296468E10,AUTO ECOLE LOLL,Grand Est,6,315,13.31,Soft Skills,Non
7.5170236917E10,AUTO ECOLE MARIN,Nouvelle-Aquitaine,6,172,12.72,Soft Skills,Non
9.3060928806E10,AUTO - ECOLE MASSENA,Provence-Alpes-Côte d'Azur,6,233,12.97,Soft Skills,Non
4.4540381954E10,AUTO ECOLE MISCHLER,Grand Est,6,73,12.30,Soft Skills,Non
4.4680304068E10,AUTO ECOLE MULLER,Grand Est,6,24,12.10,Soft Skills,Non
2.8760649776E10,AUTO ECOLE NOR'OUEST,Normandie,6,82,12.34,Soft Skills,Non
3.2020126702E10,AUTO ECOLE O.S.R OBJECTIF SECURITE ROUTIERE,Hauts-de-France,6,288,13.20,Autre,Non
7.5640497564E10,AUTO-ECOLE OSSAU,Nouvelle-Aquitaine,6,31,12.13,Soft Skills,Non
3.2591012059E10,AUTO ECOLE PORTE DE DOUAI,Hauts-de-France,6,212,12.88,Soft Skills,Non
2.8270218127E10,AUTO ECOLE RIONDET,Normandie,6,117,12.49,Soft Skills,Non
2.8140308514E10,AUTO ECOLE ROMAIN,Normandie,6,68,12.28,Autre,Non
9.3060830306E10,AUTO ECOLE VALLIS BONA,Provence-Alpes-Côte d'Azur,6,224,12.93,Soft Skills,Non
1.1911017391E10,AUTO-ECOLE VIP ARPAJON,Île-de-France,6,23,12.10,Autre,Non
7.5640431564E10,AUTOMOBILE CLUB BASCO-BEARNAIS,Nouvelle-Aquitaine,6,293,13.22,Soft Skills,Non
9.130012793E10,AUTOMOBILE CLUB GARD LOZERE ARDECHE   ACGLA,Occitanie,6,489,14.04,Soft Skills,Non
1.1756151875E10,AUTO MOTO ECOLE DRIVING SCHOOL,Île-de-France,6,406,13.69,Soft Skills,Non
1.1755907075E10,Auto-Moto Ecole Léon Blum,Île-de-France,6,300,13.25,Soft Skills,Non
2.8270212327E10,AUTO MOTO ECOLE MICHAEL GAILLARD,Normandie,6,348,13.45,Autre,Non
2.850014915E10,AUTOP'ECOLES,Normandie,6,53,12.22,Soft Skills,Non
1.1950830795E10,AUTO SCHOOL 95,Île-de-France,6,209,12.87,Autre,Non
4.4570461457E10,AUTOSIGHT,Grand Est,6,108,12.45,Industrie,Non
5.2440878544E10,AUXILEA,Pays de la Loire,6,874,15.64,Santé,Oui
1.1754683575E10,AVANT SCENE CONSEIL,Île-de-France,6,109,12.45,Soft Skills,Non
9.3060822706E10,AVEC MOZEIKA,Provence-Alpes-Côte d'Azur,6,85,12.35,Langues,Oui
7.3820070382E10,AVENTUM EURL,Occitanie,6,880,15.67,Services,Non
4.1550036555E10,AVORE,Grand Est,6,13,12.05,Autre,Non
5.3350816435E10,AXE DECORS,Bretagne,6,101,12.42,Industrie,Non
7.630049163E10,AXESS PERMIS,Occitanie,6,12,12.05,Soft Skills,Non
1.1941238394E10,AYA CONDUITE,Île-de-France,6,134,12.56,Soft Skills,Non
1.1922734692E10,AYMING DIGITAL,Île-de-France,6,421,13.75,Tech/Digital,Non
9.3830517283E10,AYSC,Provence-Alpes-Côte d'Azur,6,100,12.42,Soft Skills,Oui
1.1753541375E10,AZAP,Île-de-France,6,24,12.10,Tech/Digital,Non
1.1950470695E10,AZC PREVENTION,Île-de-France,6,600,14.50,Sécurité,Non
1.1788463778E10,AZUR CONSEILS ET SOLUTIONS,Île-de-France,6,683,14.85,Industrie,Non
8.2740264774E10,AZUR MASSAGES,Auvergne-Rhône-Alpes,6,646,14.69,Services,Non
7.5240211124E10,B2C FORMATIONS,Nouvelle-Aquitaine,6,768,15.20,Autre,Non
2.4370271637E10,B2F FORMATION,Centre-Val de Loire,6,223,12.93,Autre,Non
7.5790136079E10,BABEL.COOP,Nouvelle-Aquitaine,6,95,12.40,Tech/Digital,Non
1.1754532175E10,BAOBAB INGENIERIE,Île-de-France,6,1096,16.57,Tech/Digital,Non
1.1755784875E10,BASILIADE,Île-de-France,6,119,12.50,Autre,Non
8.4260275126E10,BASILIC AND CO DEVELOPPEMENT,Auvergne-Rhône-Alpes,6,88,12.37,Autre,Non
9.3131618213E10,BATIGIX MED,Provence-Alpes-Côte d'Azur,6,92,12.38,Commerce/Gestion,Non
9.3130335613E10,BEAUTY NAILS,Provence-Alpes-Côte d'Azur,6,181,12.75,Services,Non
1.1930024693E10,BECKMAN COULTER FRANCE,Île-de-France,6,89,12.37,Industrie,Non
2.7890141189E10,BERNER SARL,Bourgogne-Franche-Comté,6,284,13.18,Commerce/Gestion,Non
1.1756921475E10,BETTER HUMAN CIE,Île-de-France,6,113,12.47,Santé,Non
2.7710294371E10,BFP3S,Bourgogne-Franche-Comté,6,678,14.82,Autre,Non
8.4380678238E10,BIENVEILLANCE,Auvergne-Rhône-Alpes,6,1245,17.19,Soft Skills,Non
7.6311153331E10,BIG BEN FORMATION SAS,Occitanie,6,40,12.17,Langues,Non
7.5331049433E10,BILLAUD LAURIENNE,Nouvelle-Aquitaine,6,5,12.02,Industrie,Non
4.1540235454E10,BILLIOTTE  ET COMMUNICATION,Grand Est,6,15,12.06,Tech/Digital,Non
5.2440420444E10,BI QUALITE,Pays de la Loire,6,147,12.61,Industrie,Non
8.4430346543E10,BISCARRAT CONDUITE,Auvergne-Rhône-Alpes,6,55,12.23,Services,Non
1.1940507294E10,BLUE SOFT CONSULTING,Île-de-France,6,726,15.03,Services,Non
5.2441101144E10,BLUEWEST,Pays de la Loire,6,49,12.20,Autre,Non
1.1756752875E10,BMI GROUP FRANCE,Île-de-France,6,196,12.82,Autre,Non
7.3810012381E10,BON SAUVEUR D'ALBY,Occitanie,6,109,12.45,Santé,Non
2.4370459837E10,BONSIGNE FORMATION,Centre-Val de Loire,6,15,12.06,Services,Oui
1.1922464792E10,BON USAGE CONSEIL,Île-de-France,6,1151,16.80,Santé,Non
1.1755059475E10,BOVE JEAN-PIERRE FCAE,Île-de-France,6,1055,16.40,Commerce/Gestion,Non
5.2440243644E10,B P L M O,Pays de la Loire,6,87,12.36,Industrie,Non
4.1880104388E10,BRECHE AUTO ECOLE FRANCAISE,Grand Est,6,73,12.30,Services,Non
7.5331309833E10,BROUSS'ART MUSIQUE,Nouvelle-Aquitaine,6,12,12.05,Autre,Non
3.1620251262E10,BRUAY AUTO-ECOLE EURL,Hauts-de-France,6,66,12.28,Soft Skills,Non
1.1930232193E10,BSH ELECTROMENAGER,Île-de-France,6,109,12.45,Industrie,Non
1.1788515978E10,BTP CONSULTANTS,Île-de-France,6,385,13.60,Autre,Non
1.1756141775E10,BUYYOURWAY,Île-de-France,6,164,12.68,Autre,Non
1.1756013075E10,CABINET 41 - SOCIETE D'AVOCATS,Île-de-France,6,271,13.13,Juridique,Non
9.3840230584E10,Cabinet BLETTERY,Provence-Alpes-Côte d'Azur,6,367,13.53,Soft Skills,Oui
1.973236797E9,CABINET COACH FORMATION (CCF),Guadeloupe,6,678,14.82,Services,Non
7.3310547631E10,CABINET DE CONSEILS ASSOCIES MIDI-CENTRE,Occitanie,6,53,12.22,Commerce/Gestion,Non
8.4691832669E10,CABINET JABEUR & DE TOURVILLES CONSEILS,Auvergne-Rhône-Alpes,6,244,13.02,Autre,Non
4.3250195325E10,CABINET SCFR,Bourgogne-Franche-Comté,6,203,12.85,Soft Skills,Oui
1.1930973293E10,CA CONSULTING,Île-de-France,6,34,12.14,Juridique,Oui
8.4691991669E10,CA DES BOITES,Auvergne-Rhône-Alpes,6,74,12.31,Commerce/Gestion,Oui
4.4670654567E10,CADUCEE VECTEUR DE PERFORMANCE,Grand Est,6,261,13.09,Soft Skills,Non
3.280020878E10,CAFCES FORMA PRO PREVENTION SECURITE,Hauts-de-France,6,626,14.61,Autre,Non
1.1756579775E10,CAFE SAWA,Île-de-France,6,18,12.07,Autre,Non
1.1910944091E10,CAFPI,Île-de-France,6,440,13.83,Commerce/Gestion,Non
1.1753726375E10,CA  FRANCE,Île-de-France,6,227,12.95,Services,Non
2.4450404845E10,CAMILLE CONDUITE,Centre-Val de Loire,6,99,12.41,Soft Skills,Non
1.1756583675E10,CAMPUS DRIVE,Île-de-France,6,330,13.38,Autre,Non
7.6341008634E10,CANISCOOL,Occitanie,6,7,12.03,Industrie,Non
2.110006021E10,CAP HORIZON,Grand Est,6,77,12.32,Santé,Oui
5.3560981756E10,CAPKELENN,Bretagne,6,213,12.89,Commerce/Gestion,Non
4.1570329757E10,CAPTRAIN FORMATION,Grand Est,6,24,12.10,Services,Non
5.2440825744E10,CARAT - AUTO ECOLE CANCLAUX,Pays de la Loire,6,60,12.25,Services,Non
5.2490362749E10,CARCENAC MARION - ST BARTH AUTO ECOLE,Pays de la Loire,6,170,12.71,Soft Skills,Non
1.1755804375E10,CARDINET CONDUITE,Île-de-France,6,271,13.13,Soft Skills,Non
7.5870192487E10,CAR FORMATION NOUVELLE AQUITAINE,Nouvelle-Aquitaine,6,88,12.37,Services,Non
3.1590879859E10,CARREAUX'LYNE SARL,Hauts-de-France,6,148,12.62,Services,Non
3.1620219362E10,CASEO SAS,Hauts-de-France,6,177,12.74,Industrie,Non
7.3310278531E10,CATALA FORMATIONS SA,Occitanie,6,94,12.39,Soft Skills,Oui
5.3560987656E10,CATHERINE AIRIAU - LOGOTOP,Bretagne,6,309,13.29,Santé,Non
2.7210450821E10,CATHY EVENTS & DRIVE CONSULTING,Bourgogne-Franche-Comté,6,67,12.28,Autre,Non
9.3840295384E10,CBE SUD LUBERON-VAL DE DURANCE,Provence-Alpes-Côte d'Azur,6,1145,16.77,Autre,Non
1.1754387175E10,CCAPAR,Île-de-France,6,130,12.54,Autre,Non
8.4430357243E10,CCF43,Auvergne-Rhône-Alpes,6,822,15.43,Industrie,Non
7.4870031287E10,CDES PROGESPORT PROGESPORT,Nouvelle-Aquitaine,6,103,12.43,Juridique,Non
2.850015005E10,C' DU CONSEIL !,Normandie,6,213,12.89,Commerce/Gestion,Oui
9.3131888313E10,CELISIANE SLASH,Provence-Alpes-Côte d'Azur,6,102,12.43,Autre,Non
2.6210346221E10,CENTAURE GRAND EST,Bourgogne-Franche-Comté,6,2655,23.06,Soft Skills,Non
9.1660186666E10,CENTRE DE BILAN DE COMPETENCE MEDITERRANEE,Occitanie,6,141,12.59,Autre,Oui
1.1922205292E10,CENTRE DE CONDUITE DU RER,Île-de-France,6,210,12.88,Soft Skills,Non
7.3810110081E10,CENTRE DE FORMATION AUX METIERS ET TRANSMISSION DES TRADITIONS ASSOCIATION,Occitanie,6,41,12.17,Industrie,Non
1.1755929975E10,CENTRE DE FORMATION DES ETABLISSEMENTS DE JEUX,Île-de-France,6,32,12.13,Autre,Non
8.4730224173E10,CENTRE DE FORMATION DES GUIDES DE MONTAGNE,Auvergne-Rhône-Alpes,6,53,12.22,Services,Non
9.3061108406E10,CENTRE DE FORMATION ENSEMBLE POUR APPRENDRE,Provence-Alpes-Côte d'Azur,6,37,12.15,Autre,Non
8.4740316774E10,CENTRE DE FORMATION MONTESSORI FRANCOPHONIE,Auvergne-Rhône-Alpes,6,15,12.06,Soft Skills,Non
8.4010204601E10,CENTRE DE FORMATION MOREAU,Auvergne-Rhône-Alpes,6,938,15.91,Autre,Non
5.2850001385E10,CENTRE DE FORMATION PROFESSIONNELLE DU ROC,Pays de la Loire,6,106,12.44,Autre,Non
1.1941020094E10,Centre de formation routière Vitry,Île-de-France,6,128,12.53,Soft Skills,Non
9.3830188683E10,CENTRE DE LIAISONS D'EVALUATION ET D'INTERVENTIONS SOCIALES,Provence-Alpes-Côte d'Azur,6,69,12.29,Santé,Oui
5.3290988729E10,CENTRE DE MEDECINE NUCLEAIRE,Bretagne,6,50,12.21,Autre,Non
6.973070597E9,CENTRE D'ENTRAINEMENT AUX METHODES D'EDUCATION ACTIVE,Mayotte,6,51,12.21,Services,Non
1.1788218078E10,CENTRE DEPARTEMENTAL D'INFORMATION SUR LES DROITS DES FEMMES ET DES FAMILLES 78,Île-de-France,6,232,12.97,Juridique,Non
8.2380520638E10,CENTRE DE PREVENTION ET DE FORMATION INCENDIE,Auvergne-Rhône-Alpes,6,2941,24.25,Autre,Non
1.1756964475E10,CENTRE DE REFLEXOLOGIE,Île-de-France,6,122,12.51,Autre,Non
7.6110147311E10,CENTRE DE RESSOURCES DES GROUPEMENTS D'EMPLOYEURS D'OCCITANIE PYRENEES MEDITERRANEE,Occitanie,6,24,12.10,Soft Skills,Non
7.4870019087E10,CENTRE DE TRANSFERT DE TECHNO LOGIE CERAMIQUE,Nouvelle-Aquitaine,6,20,12.08,Industrie,Non
5.4160030216E10,"CENTRE D'ETUDE POUR LE DEVELOP PEMENT,L'INSERTION ET LA FORMA",Nouvelle-Aquitaine,6,81,12.34,Soft Skills,Non
1.1950793295E10,CENTRE D'INFORMATION DEPARTEMENTAL SUR LES DROITS DES FEMMES ET DES FAMILLES DU VAL D'OISE,Île-de-France,6,65,12.27,Juridique,Non
9.1110017411E10,Centre d'Information sur les Droits de Femmes et des Familles,Occitanie,6,30,12.12,Santé,Non
5.4790046979E10,CENTRE D'INITIATIVE ET DE VALORISATION POUR L'AGRICULTURE ET LE MILIEU RURAL,Nouvelle-Aquitaine,6,211,12.88,Industrie,Non
8.2380608938E10,CENTRE FORM AUX METIERS DE L'INDUSTRIE ET INSTRUMENTATION,Auvergne-Rhône-Alpes,6,354,13.47,Autre,Non
1.1755399575E10,CENTRE FRANCILIEN DE RESSOURCES POUR L'EGALITE FEMMES HOMMES - CENTRE HUBERTINE AUCLERT,Île-de-France,6,141,12.59,Juridique,Non
4.1540321254E10,CENTRE HOSPITALIER DE LUNEVILLE,Grand Est,6,221,12.92,Santé,Non
8.4691962569E10,CENTRE LYONNAIS DE FORMATION CONTINUE TOUT AU LONG DE LA VIE,Auvergne-Rhône-Alpes,6,146,12.61,Juridique,Non
1.1922494192E10,CENTRE NATIONAL DE FORMATION ET DEVELOPPEMENT DES COMPETENCES,Île-de-France,6,338,13.41,Autre,Non
7.2330636733E10,CENTRE REGIONAL AQUITAIN DE FORMATION DES TAXIS / CRAFT,Nouvelle-Aquitaine,6,100,12.42,Services,Non
9.7970165897E10,CENTRE REGIONAL D'EDUCATION ROUTIERE,Martinique,6,221,12.92,Services,Non
2.280007928E10,CENTRE RELAIS,Hauts-de-France,6,826,15.44,Soft Skills,Non
7.2640060864E10,CENTRE SOCIAL,Nouvelle-Aquitaine,6,126,12.53,Autre,Non
8.2380359938E10,CEPELEC,Auvergne-Rhône-Alpes,6,1449,18.04,Autre,Non
8.2690914169E10,CEPPRAAL  (COORDINATION POUR L'EVALUATION DES PRATIQUES PROFESSIONNELLES EN SANTE AUVERGNE RHONE-ALPES),Auvergne-Rhône-Alpes,6,666,14.78,Santé,Non
8.4740338374E10,CER  74,Auvergne-Rhône-Alpes,6,37,12.15,Soft Skills,Non
1.1940409994E10,C.E.R. CHEVILLY,Île-de-France,6,170,12.71,Autre,Non
1.1755707175E10,CERCLE DES OENOPHILES ALTERNATIFS DE MONTPARNASSE - COAM,Île-de-France,6,3168,25.20,Services,Non
2.3760300376E10,CER COTARD JANVAL,Normandie,6,194,12.81,Services,Non
1.1940894794E10,CER DU STADE - SASU AUTO MOTO CENTRE DE FORMATION ROUTIERE,Île-de-France,6,261,13.09,Soft Skills,Non
1.1930641093E10,CER PASTEUR,Île-de-France,6,641,14.67,Soft Skills,Non
1.1755745075E10,CER PASTEUR,Île-de-France,6,31,12.13,Autre,Non
1.1788638778E10,CERTIFICATION QSE,Île-de-France,6,158,12.66,Autre,Non
8.4630494263E10,CETALION,Auvergne-Rhône-Alpes,6,79,12.33,Langues,Oui
1.1940703594E10,C ET R FORMATION,Île-de-France,6,1482,18.18,Autre,Non
1.1922001292E10,CETTAC AUTO ECOLE DU CENTRE,Île-de-France,6,231,12.96,Soft Skills,Non
3.260032626E10,CFC CHANTILLY,Hauts-de-France,6,155,12.65,Soft Skills,Non
2.7210443821E10,CFRH,Bourgogne-Franche-Comté,6,98,12.41,Commerce/Gestion,Oui
7.5331134933E10,CFSN,Nouvelle-Aquitaine,6,18,12.07,Soft Skills,Non
8.2380015438E10,CFSP - CENTRE FORM SECOURISME ET PREVENTION,Auvergne-Rhône-Alpes,6,2489,22.37,Santé,Non
9.3061050106E10,CG CONSEIL ET EXPERTISE,Provence-Alpes-Côte d'Azur,6,155,12.65,Autre,Oui
9.420206972E10,CGSI SAS,Corse,6,178,12.74,Tech/Digital,Non
1.1921643292E10,CGTECH,Île-de-France,6,103,12.43,Autre,Non
7.6090063509E10,CHALLENGES ET OBJECTIFS (C&O),Occitanie,6,253,13.05,Soft Skills,Non
4.4670602467E10,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION GRAND EST,Grand Est,6,91,12.38,Commerce/Gestion,Non
1.1750329675E10,CHAMBRE OFFICIELLE DE COMMERCE D'ESPAGNE EN FRANCE,Île-de-France,6,14,12.06,Langues,Non
2.1510091451E10,CHEVAL ART ACTION,Grand Est,6,12,12.05,Autre,Non
9.3040091104E10,CHP CHARLOTTE PERMIS,Provence-Alpes-Côte d'Azur,6,256,13.07,Autre,Non
7.5640441064E10,CHRISTELLE H.,Nouvelle-Aquitaine,6,32,12.13,Services,Oui
8.3430269743E10,CIBC HAUTE LOIRE,Auvergne-Rhône-Alpes,6,156,12.65,Soft Skills,Oui
2.5140193614E10,CICD CENTRE INFORMATIQUE CONSEIL ET DEVELOPPEMENT,Normandie,6,815,15.40,Commerce/Gestion,Non
3.1620214362E10,CIIAB INFORMATIQUE,Hauts-de-France,6,123,12.51,Tech/Digital,Non
1.1756153675E10,CINE TV FINANCE,Île-de-France,6,40,12.17,Commerce/Gestion,Non
1.1755107175E10,CITWELL CONSULTING,Île-de-France,6,48,12.20,Autre,Non
8.4691807469E10,CLAIRE FORMATION,Auvergne-Rhône-Alpes,6,36,12.15,Commerce/Gestion,Oui
7.3310666331E10,CLAREO SAS,Occitanie,6,65,12.27,Commerce/Gestion,Non
7.4870000487E10,CLEF,Nouvelle-Aquitaine,6,420,13.75,Langues,Non
1.1753926975E10,CLERIS CONSULTANTS,Île-de-France,6,131,12.55,Autre,Non
8.4630543363E10,CLERMONT AUVERGNE INNOVATION,Auvergne-Rhône-Alpes,6,8,12.03,Services,Non
4.410009671E10,CLH CONSULTANTS,Grand Est,6,80,12.33,Santé,Non
7.2640325164E10,CLIQUENNOIS CONSEIL,Nouvelle-Aquitaine,6,316,13.32,Autre,Non
8.2740296874E10,COACHALLIANCE,Auvergne-Rhône-Alpes,6,45,12.19,Autre,Non
1.1950663495E10,COACH PERMIS 95,Île-de-France,6,167,12.70,Soft Skills,Non
9.3131454713E10,COAPTE GROUPE SANTE CGS,Provence-Alpes-Côte d'Azur,6,312,13.30,Santé,Non
8.4380731238E10,CO-DRIVE,Auvergne-Rhône-Alpes,6,326,13.36,Langues,Non
2.7210454621E10,COEDIA,Bourgogne-Franche-Comté,6,467,13.95,Commerce/Gestion,Non
1.1950415495E10,COEUGNET SYLVIE - EFFITEAM,Île-de-France,6,105,12.44,Soft Skills,Oui
9.3061127606E10,COFFEE ACADEMY,Provence-Alpes-Côte d'Azur,6,37,12.15,Autre,Non
1.1756701475E10,COHESIUM FORMATION,Île-de-France,6,27,12.11,Commerce/Gestion,Non
1.1941001694E10,COHESSIO,Île-de-France,6,190,12.79,Services,Non
8.3630457263E10,COIFFIER-GORLA RAFFAELA,Auvergne-Rhône-Alpes,6,811,15.38,Soft Skills,Non
1.1788173778E10,COLLECTIF RPM RECHERCHE EN PEDAGOGIE MUSICALE,Île-de-France,6,18,12.07,Soft Skills,Non
9.8970418397E10,COLLEGE DE SOPHROLOGIE DE L'OCEAN INDIEN,La Réunion,6,12,12.05,Autre,Non
1.1755141775E10,COLLEGE NAT EXPERTS ARCHITECTES FRANCAIS,Île-de-France,6,67,12.28,Industrie,Non
1.1754689275E10,COLOMBBUS,Île-de-France,6,111,12.46,Tech/Digital,Non
9.3830841883E10,COLORE TON MONDE,Provence-Alpes-Côte d'Azur,6,71,12.30,Autre,Non
7.6311018931E10,COM DEPART OLYMPIQUE ET SPORTIF HTE GARO,Occitanie,6,87,12.36,Services,Non
7.6341003234E10,Comité départemental d'éducation pour la santé,Occitanie,6,209,12.87,Santé,Non
1.1931056993E10,COMITE DE SEINE SAINT DENIS DE TENNIS,Île-de-France,6,48,12.20,Services,Non
3.1590609259E10,COMITE REGIONAL GYMNASTIQUE VOLONTAIRE COREG EPGV,Hauts-de-France,6,62,12.26,Services,Non
9.3131710413E10,COMITE REGIONAL PACA DE GYMNASTIQUE,Provence-Alpes-Côte d'Azur,6,24,12.10,Soft Skills,Non
9.3132193813E10,COMITE REGIONAL SPORTIF EN MILIEU RURAL,Provence-Alpes-Côte d'Azur,6,33,12.14,Services,Non
1.1751781875E10,COMMENT DIRE,Île-de-France,6,747,15.11,Santé,Non
9.3040075904E10,COMPAGNIE DU PASSEUR,Provence-Alpes-Côte d'Azur,6,43,12.18,Autre,Non
7.6820088382E10,COMPTOIR DE LA FORMATION SAS,Occitanie,6,112,12.47,Autre,Non
8.2380393138E10,CONFORM,Auvergne-Rhône-Alpes,6,1748,19.28,Sécurité,Non
7.2330852133E10,CONSEIL GESTION PRESTATION DISPOSITIFS MEDICAUX / CGPDM,Nouvelle-Aquitaine,6,165,12.69,Santé,Oui
2.7710323471E10,CONSILIUM,Bourgogne-Franche-Comté,6,581,14.42,Soft Skills,Non
5.2490351249E10,CONSOL ET CIE,Pays de la Loire,6,159,12.66,Soft Skills,Non
9.1480030148E10,CONSTRUCTION SAINE EN LOZERE,Occitanie,6,86,12.36,Industrie,Non
1.1757316675E10,CONVICTIONSRH,Île-de-France,6,74,12.31,Soft Skills,Non
1.1755610375E10,CONVIVENCIA CONSEIL,Île-de-France,6,1378,17.74,Autre,Non
1.1788606978E10,COOL DRIVERS JW,Île-de-France,6,186,12.78,Services,Non
2.4370127837E10,COOPERATIVE AGRICOLE DE VANNERIE DE VILLAINES,Centre-Val de Loire,6,156,12.65,Autre,Non
9.420205812E10,COOPERATIVE SUD CONCEPT,Corse,6,1019,16.25,Soft Skills,Non
8.3630286763E10,COOPER SECURITE SAS CENTRE DE FORMATION,Auvergne-Rhône-Alpes,6,80,12.33,Autre,Non
1.1754489275E10,COORDINATION INTERNAT. ENTRE PSY. S'OCCUPANT DE PERSONNES AVEC AUTISME,Île-de-France,6,211,12.88,Autre,Non
7.2330553733E10,COREG EPGV DE NOUVELLE-AQUITAINE,Nouvelle-Aquitaine,6,200,12.83,Services,Oui
1.1755799275E10,CORPORATE FOR CHANGE,Île-de-France,6,165,12.69,Autre,Non
5.3351197835E10,CORPS ACCORDE FORMATION,Bretagne,6,828,15.45,Santé,Non
2.4280139828E10,COSMETIC VALLEY ASSOCIATION,Centre-Val de Loire,6,42,12.18,Industrie,Non
9.3840437084E10,COTE CONDUITE,Provence-Alpes-Côte d'Azur,6,78,12.32,Autre,Non
5.2720114272E10,COVEA SOLUTIONS PREVENTION,Pays de la Loire,6,1046,16.36,Services,Non
5.2440601944E10,CP CONSULTING - CP COMPETENCES,Pays de la Loire,6,305,13.27,Autre,Non
1.1922734492E10,CREALIS MEDIAS,Île-de-France,6,234,12.97,Autre,Non
9.7970194897E10,CREATIVE CULTURE LEADING,Martinique,6,38,12.16,Soft Skills,Non
8.2420234742E10,CREFAD LOIRE,Auvergne-Rhône-Alpes,6,54,12.22,Santé,Non
9.3131559413E10,CRENO SERVICES ET PRESTATIONS CRENO S ET P,Provence-Alpes-Côte d'Azur,6,43,12.18,Autre,Non
7.5331041233E10,CREON CONDUITE,Nouvelle-Aquitaine,6,55,12.23,Services,Non
1.1756134975E10,CRISIS PREVENTION INSTITUTE  INC,Île-de-France,6,1112,16.63,Soft Skills,Non
5.2440059144E10,C R O S DES PAYS DE LA LOIRE MAISON DES SPORTS,Pays de la Loire,6,34,12.14,Services,Non
3.2591044659E10,CROSS FORMATION,Hauts-de-France,6,1318,17.49,Sécurité,Non
1.1770059377E10,CTRE DE FORMATION  jean rose,Île-de-France,6,1,12.00,Commerce/Gestion,Non
9.3830273683E10,CTRE INTERINSTIT BILAN COMPETENCE,Provence-Alpes-Côte d'Azur,6,44,12.18,Soft Skills,Oui
9.3131212113E10,CTVIM,Provence-Alpes-Côte d'Azur,6,159,12.66,Services,Non
2.7890133889E10,CV AVENIR,Bourgogne-Franche-Comté,6,69,12.29,Commerce/Gestion,Non
5.2440798544E10,CYLAOS,Pays de la Loire,6,289,13.20,Industrie,Non
4.4510241051E10,CYNO-DEV,Grand Est,6,212,12.88,Sécurité,Non
1.1754972175E10,CYRCEE CONSULTING,Île-de-France,6,351,13.46,Soft Skills,Oui
7.5170234017E10,CYRIL AUTO-MOTO,Nouvelle-Aquitaine,6,164,12.68,Services,Non
7.2640343664E10,DAMALIS,Nouvelle-Aquitaine,6,154,12.64,Commerce/Gestion,Oui
2.7250333225E10,DATAPULSE,Bourgogne-Franche-Comté,6,1584,18.60,Tech/Digital,Non
7.630043803E10,DAUMET AUTO ECOLE,Occitanie,6,170,12.71,Services,Non
1.1770777277E10,DCTE SCHOOL,Île-de-France,6,357,13.49,Services,Non
1.1941018194E10,DC  WEB  APS,Île-de-France,6,967,16.03,Autre,Non
1.1941067294E10,DDS FORMATION,Île-de-France,6,211,12.88,Autre,Non
7.5331104533E10,DECALEZ!,Nouvelle-Aquitaine,6,248,13.03,Soft Skills,Non
1.1910419691E10,DECIDEOM ILE-DE-FRANCE,Île-de-France,6,71,12.30,Tech/Digital,Non
3.2620293262E10,DECLIC,Hauts-de-France,6,42,12.18,Soft Skills,Oui
1.1910878691E10,DECLIC UNIVERSITE,Île-de-France,6,146,12.61,Santé,Oui
2.260016566E10,DELABARRE FORMATION,Hauts-de-France,6,289,13.20,Services,Non
8.4030360603E10,DE LAREBEYRETTE JEAN,Auvergne-Rhône-Alpes,6,1205,17.02,Autre,Non
2.7390140439E10,DEMAIN TALENTS,Bourgogne-Franche-Comté,6,170,12.71,Autre,Non
7.5470132347E10,DEPHIPRO,Nouvelle-Aquitaine,6,2424,22.10,Autre,Non
9.7970149997E10,DERULLE GUILLAUME CHRISTIAN,Martinique,6,1426,17.94,Autre,Non
1.1756552975E10,DESIGNER D'INTERIEUR PRO,Île-de-France,6,319,13.33,Tech/Digital,Non
5.2440655144E10,DFI TP,Pays de la Loire,6,174,12.72,Juridique,Non
